AOA,Beta,d_e,d_a,d_r,p,q,r,Cx_s,Cy_s,Cz_s,Cl_s,Cm_s,Cn_s
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-8.9976280777670677e-03, 9.4769607903549512e-03,-1.1234348985612660e-01, 2.7516205387537857e-03, 2.9885155519733626e-03,-4.2943183828649586e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-6.8927928942426756e-03,-1.4261811418012887e-02,-2.2569274288351349e-01,-1.4781984481031722e-03,-1.4952190696616061e-01, 6.5104647114590519e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-6.9922273598419186e-03,-2.4417945275921763e-03,-2.2687681586669237e-01, 7.4587428205650716e-04,-1.5057554756519148e-01, 1.0406849878864337e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-6.9079071422671274e-03, 9.3829705374274212e-03,-2.2633482330761362e-01, 2.9671756712295991e-03,-1.4983136567814964e-01,-4.4314602097682773e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.1791062631065141e-03,-1.7794744026407929e-02,-7.4394181311905898e-05,-3.3247752550380726e-02, 1.5471722376304445e-01, 9.7478336939818434e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.7742906047569924e-03, 1.1374546703239214e-02, 3.2652659438338074e-03,-2.8905023045069499e-02, 1.5646835134187984e-01,-3.4609225821741149e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-6.3879286235246271e-03,-1.5632639504164023e-02,-1.1492219089981012e-01,-3.3303422428586041e-02, 7.9935546846414906e-04, 8.5109428113046750e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-6.3901844228233815e-03, 9.4429401453806888e-03,-1.0897743702909116e-01,-2.9079147578177828e-02, 5.5265318893309157e-03,-2.8676722822617812e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-6.5851040528680516e-03,-3.0736500472354645e-03,-1.1264012750105729e-01,-3.1193363606063923e-02, 2.4570373924710045e-03, 2.8105052061815155e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-4.1361110722636226e-03,-1.3523470663195284e-02,-2.2901153388630408e-01,-3.3355238075879853e-02,-1.5212977782945999e-01, 7.3210451347714960e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-4.4659304528554093e-03,-1.6564049971829319e-03,-2.2657282488705677e-01,-3.1119652290840551e-02,-1.5029226941950752e-01, 1.8270895997130080e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-4.5847799928899454e-03, 1.0120563380065520e-02,-2.2285950522302284e-01,-2.8860794782509625e-02,-1.4714057345889045e-01,-3.6191232143881627e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.2508899786340747e-03,-2.0362384567575958e-03, 1.4480039000864247e-03,-3.0857372887560137e-02, 1.5546610581044451e-01, 2.5425947694413136e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.8204585410612779e-03, 1.6570121234851552e-02,-3.7030909221174077e-04, 3.4224839872791589e-02, 1.5461035254947561e-01,-9.2411182112114680e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.6872293916011745e-03,-1.0380727201918696e-02,-1.0864621610269733e-01, 3.0071181614333243e-02, 5.7299854458754945e-03, 3.1784902033304705e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.9028017274057841e-03, 2.1334168533812862e-03,-1.1260172098118636e-01, 3.2186899551850050e-02, 2.5276879662279208e-03,-2.4941852208579299e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.7270846647488258e-03, 1.4690506548028774e-02,-1.1522281871012557e-01, 3.4297478691910292e-02, 6.8796622816227968e-04,-8.1891875273741657e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.2769445639528770e-03,-2.8706403450248553e-03, 1.4008180056031768e-03, 3.2398490674351917e-02, 1.5555926007181645e-01,-2.9282413714129410e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.9134421973732554e-03,-1.0776245705428775e-02,-2.2252570656945297e-01, 2.9868381301596202e-02,-1.4693103092489365e-01, 3.7445865121727324e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.7922540663279745e-03, 9.9675331636723792e-04,-2.2653310591648770e-01, 3.2129017660015434e-02,-1.5021826441160910e-01,-1.6951897540068163e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.4547727982448618e-03, 1.2862499758989740e-02,-2.2931788941389109e-01, 3.4365141288256358e-02,-1.5224714747532225e-01,-7.1840092440786478e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 2.0570525353281175e-03, 2.4587087481787173e-03, 1.8752635221251648e-03, 4.1860554415052207e-04, 1.5610178917869061e-01,-1.2465973326384750e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-8.3782574927832310e-03,-1.0416429106505946e-02,-1.1204297343249560e-01,-1.7556546054661682e-03, 3.1401809931789850e-03, 4.6061724823621124e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.5695675551141336e-03, 2.1055310896792669e-03,-1.1288319955210854e-01, 3.3900336285892736e-04, 2.2713597539315367e-03,-1.0703725927231045e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-8.3471034822625353e-03, 1.4627701992074580e-02,-1.1202034714516994e-01, 2.4339793646348221e-03, 3.1462424783842541e-03,-6.7470279438210943e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-6.3124437183442713e-03,-1.0040838134004000e-02,-2.2602938547695042e-01,-1.9554495557301600e-03,-1.4967279995762059e-01, 4.5582918001799344e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-6.3916316298603306e-03, 1.7811786726158905e-03,-2.2687997020212908e-01, 2.6718209023594803e-04,-1.5056724799047808e-01,-9.0844972212922803e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-6.2870569149409174e-03, 1.3603529602931945e-02,-2.2600417700602729e-01, 2.4901516279709074e-03,-1.4966348528426787e-01,-6.3753476835436817e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.7655131263929775e-03,-1.1634507799749335e-02,-3.9615830319925116e-04,-3.3383537875047872e-02, 1.5464873078699073e-01, 6.7383998685908433e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.6149991163134257e-03, 8.9160482014746280e-03, 3.2901837140116470e-03,-2.9323461211711453e-02, 1.5657237735692131e-01,-2.2144096550121336e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.7773811715873605e-03,-1.0461991239180292e-02,-1.1525406311004593e-01,-3.3615628661448259e-02, 7.1908435065001406e-04, 6.0392861257427561e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.9217003671696248e-03, 2.0803198631732388e-03,-1.1260456882388488e-01,-3.1508085958226975e-02, 2.5711591711459476e-03, 3.5194136678096030e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.6750528789061882e-03, 1.4582022742537840e-02,-1.0862982161759245e-01,-2.9394517742829546e-02, 5.7758564099176105e-03,-5.3142397147302846e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.5007459605742920e-03,-9.2834996874838187e-03,-2.2935385498528565e-01,-3.3827211336880277e-02,-1.5222256490116223e-01, 5.3583554375149847e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.8131872849729380e-03, 2.5681421047709196e-03,-2.2653820101950523e-01,-3.1593896585924992e-02,-1.5017818295297528e-01,-1.2312022732908717e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.9086874280675841e-03, 1.4329580591259081e-02,-2.2250912081162572e-01,-2.9335159511001976e-02,-1.4688548574774574e-01,-5.5568068001403733e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.8008908357529282e-03, 3.2760737462263533e-03, 1.4378718712327913e-03, 3.2253610110731683e-02, 1.5554903509875206e-01,-3.2901433087223248e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.5384359560161382e-03,-1.2480535248898918e-02,-1.0864544806900141e-01, 2.9733010445998923e-02, 5.6600030515569309e-03, 4.2460100886426927e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.9421310259875765e-03, 1.4098736626878520e-02,-4.0184096788107215e-04, 3.3803301007151530e-02, 1.5451782325902574e-01,-7.9879654474725240e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.7693159002487199e-03, 2.5237770588768995e-05,-1.1261068405591532e-01, 3.1847145604617495e-02, 2.4562383725315398e-03,-1.4223751297181638e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.6090548616221916e-03, 1.2572788634805506e-02,-1.1524607937168432e-01, 3.3955698051870015e-02, 6.1006641057708539e-04,-7.1125062908705527e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.6648112456052016e-03,-7.8693496436619160e-04,-2.2653267666707139e-01, 3.1861127844872585e-02,-1.5027437612861508e-01,-7.8538315933047011e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.7733801317895868e-03,-1.2552033986951660e-02,-2.2251433728045780e-01, 2.9601939151287785e-02,-1.4698416032259229e-01, 4.6503231028390659e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.3396050651352451e-03, 1.1069637608856651e-02,-2.2933298786649142e-01, 3.4095347970913834e-02,-1.5231127321065280e-01,-6.2695049583461572e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 2.2059114816916740e-03, 7.8715558604842480e-16, 1.8567584717330333e-03,-1.2471818059248767e-15, 1.5599039020985001e-01,-1.7771700413543276e-16
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-8.2198006211269131e-03,-1.2519916404587975e-02,-1.1203919047770428e-01,-2.0943091282447594e-03, 3.0500769500580822e-03, 5.6755579920023573e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.4266780471318557e-03, 6.0919178365047723e-16,-1.1289074488940724e-01,-7.6676884079397257e-16, 2.1782079610006555e-03,-2.5389279426174290e-16
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-8.2198006211275342e-03, 1.2519916404589097e-02,-1.1203919047772215e-01, 2.0943091282433629e-03, 3.0500769500375405e-03,-5.6755579920028344e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-6.1618928236478777e-03,-1.1820063773097973e-02,-2.2601379961422599e-01,-2.2223023245628677e-03,-1.4974425200042180e-01, 5.4657946184119427e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-6.2537674012918317e-03,-8.8314913520822104e-16,-2.2687700162760957e-01, 3.0573029727792060e-16,-1.5064337043538348e-01, 5.0019346591739703e-16
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-6.1618928236488370e-03, 1.1820063773097536e-02,-2.2601379961421342e-01, 2.2223023245625871e-03,-1.4974425200040697e-01,-5.4657946184116383e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.9421310259920607e-03,-1.4098736626875693e-02,-4.0184096785321070e-04,-3.3803301007154805e-02, 1.5451782325906091e-01, 7.9879654474716132e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.7836972162929453e-03, 1.6470150996445599e-03, 1.4243319276604574e-03,-3.1415176010821569e-02, 1.5558187374217428e-01, 7.9392405936704199e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.6090548616214925e-03,-1.2572788634802523e-02,-1.1524607937166623e-01,-3.3955698051872631e-02, 6.1006641060184618e-04, 7.1125062908691736e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.7693159002483582e-03,-2.5237770592161928e-05,-1.1261068405591712e-01,-3.1847145604615407e-02, 2.4562383725330672e-03, 1.4223751297197591e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.5384359560169405e-03, 1.2480535248892272e-02,-1.0864544806903473e-01,-2.9733010445994218e-02, 5.6600030515212198e-03,-4.2460100886396240e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.3396050651359945e-03,-1.1069637608856184e-02,-2.2933298786647266e-01,-3.4095347970914423e-02,-1.5231127321062662e-01, 6.2695049583459247e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.6648112456061114e-03, 7.8693496435997662e-04,-2.2653267666704996e-01,-3.1861127844869240e-02,-1.5027437612858580e-01, 7.8538315933383135e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.7733801317895743e-03, 1.2552033986943704e-02,-2.2251433728045675e-01,-2.9601939151283403e-02,-1.4698416032258715e-01,-4.6503231028347603e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.9412442184321448e-03, 8.1315284956612918e-04, 1.4125595089177617e-03, 3.1834027667056557e-02, 1.5545394630539894e-01,-2.0413110214510988e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.7655131263884785e-03, 1.1634507799752119e-02,-3.9615830322701774e-04, 3.3383537875044604e-02, 1.5464873078695554e-01,-6.7383998685917341e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.6750528789053607e-03,-1.4582022742544378e-02,-1.0862982161755887e-01, 2.9394517742834241e-02, 5.7758564099535774e-03, 5.3142397147333013e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.9217003671699761e-03,-2.0803198631766302e-03,-1.1260456882388314e-01, 3.1508085958229078e-02, 2.5711591711443339e-03,-3.5194136677935936e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.7773811715880734e-03, 1.0461991239183229e-02,-1.1525406311006398e-01, 3.3615628661445622e-02, 7.1908435062525468e-04,-6.0392861257441074e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.9086874280675745e-03,-1.4329580591267040e-02,-2.2250912081162683e-01, 2.9335159511006355e-02,-1.4688548574775095e-01, 5.5568068001446798e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.8131872849720139e-03,-2.5681421047771854e-03,-2.2653820101952674e-01, 3.1593896585928344e-02,-1.5017818295300453e-01, 1.2312022733247457e-04
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.5007459605735460e-03, 9.2834996874842715e-03,-2.2935385498530450e-01, 3.3827211336879687e-02,-1.5222256490118849e-01,-5.3583554375152059e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 2.0570525353281041e-03,-2.4587087481771348e-03, 1.8752635221248209e-03,-4.1860554415301725e-04, 1.5610178917869025e-01, 1.2465973326381214e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-8.3471034822619194e-03,-1.4627701992073425e-02,-1.1202034714515212e-01,-2.4339793646362099e-03, 3.1462424784047430e-03, 6.7470279438206068e-03
 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-8.5695675551141406e-03,-2.1055310896780440e-03,-1.1288319955210850e-01,-3.3900336286046053e-04, 2.2713597539316434e-03, 1.0703725927225958e-03
